date_published,rating_value_10,rating_value_5,title,body
2013-09-08,9,9,Singapore Airlines customer review,CMB-SIN-CGK-SIN-CMB. Outbound flight from Colombo was satisfactory. Crew were friendly and meals were in large quantities. Aircraft was well maintained. SIN-CGK - Crew were in competition with the timing but still met satisfactory standards. Return CGK-SIN flew the 777-300 left Jakarta at 1705 hrs and landed on time. Singapore- Colombo Main course was inedible and dressed with unnecessary oil. Crew were efficient but no smiles. Highly recommend the airline.
2013-09-08,10,10,Singapore Airlines customer review,SYD-SIN and SIN-LHR on A380s travelling as a couple with two children under 2. SQ remains our first choice after yet again making potentially challenging flights more than bearable. Having booked well in advance the airline blocked a window seat at the front of economy (row 31) to give us extra room for our toddler who was too big for the bassinet. Crew were patient and very accommodating providing milk on several occasions and even washing bottles for us. There was never a crossed word from them even when the toddler made one of his regular sprints through the galleys. I requested seafood meals at booking which were excellent. IFE was very good as always. Our double stroller was delivered promptly after landing to the jetway. I am more than happy to pay the extra money to fly SQ.
2013-09-08,5,5,Singapore Airlines customer review,SIN to Zurich. Return Amsterdam to SIN. As usual when I fly on Singapore Airlines the food service is their strongest suit - excellent except for the wine which is closer to vinegar than alcohol. Seats are alright but not any more comfortable than on other airlines. IFE system awkward to use and earbuds uncomfortable. Their weakest point? Staff Service. Flight attendants polite but extremely robotic and not particularly friendly. They always seem to be reading from a script when talking to passengers. Crew on just about any other airline do a much better job of making customers feel welcome.
2013-09-05,10,10,Singapore Airlines customer review,MEL-SIN on SQ 208. I felt A330 seats were more comfortable than the bigger aircraft A380. Food was superb and you will never go wrong with Krisworld - the inflight entertainment. Staff were attentive and there is no doubt that this is one of the top 5 star airlines in the world.
2013-09-05,10,10,Singapore Airlines customer review,SIN-SYD. It was a midnight flight staff tried their best to serve all passengers without disturbing their sleep. Staff were friendly and food was served in a prompt manner. Good range of inlight entertainment but it's the seats that allow you to have adequate rest even in economy class. Might not be the cheapest for a 5 star airlines but it's worth every single cent as they ensure that you get to your final destination safely and comfortably.
2013-09-03,10,10,Singapore Airlines customer review,My husband and I flew 28th July Tullamarine - Singapore SQ 238. 29th July Singapore - London SQ 318. 27th Aug London - Singapore SQ319 Singapore - Tullamarine SQ217. I have nothing but high praise for staff at all time. Attendants were attentive polite and helpful. Food was fine and plenty of it. We haven't travelled a lot but Singapore Airlines will be my choice of airline.
2013-09-03,9,9,Singapore Airlines customer review,AMS-SIN-CGK. Flight was on time. Arrived at Singapore Changi airport on time nice airport for transit. Aircraft from AMS-SIN was refitted B777-200ER. which is quiet old but clean nice and comfortable (use 3x3x3 configuration). Staff on both flights were attentive they also offered drinks every several times. However the LCD screen for the entertainment is quite old so the resolution of the screen wasn't really clear.
2013-09-01,8,8,Singapore Airlines customer review,FRA-JFK-FRA on A380. Outbound good service good food - especially the deserts - and hard working and friendly crew who gave plenty of drinks. Inbound good service again but bad food and ran out of choice. Both flights left bang on time and arrived early inbound even 45 mins earlier. Efficient boarding on big A380 which has fantastic IFE but not more legroom than any other plane or airline. Would have thought SQ give their flagship a more spectacular cabin design but no difference from other planes. All in all good experience for a reasonable price but not on par with e.g. Qatar Airways.
2013-08-29,9,9,Singapore Airlines customer review,Flew economy London to Kuala Lumpur via Singapore and back. Full flight on both long haul legs but staff were good - efficient attentive and constantly offering drinks. Queues for toilets were short quality of food good and lots of movies. Found the games not up to scratch and showing their age. Seat and legroom comfortable enough. Definitely the best carrier to the Far East. Stopover in Singapore airport good with lots to do.
2013-08-28,2,2,Singapore Airlines customer review,Sydney to Singapore 27th July 2013 SQ232 and returned 13th August 2013 on SQ211. Outbound flight was good on the A380. Attendants robotic but efficient nonetheless even though they took their time responding to request buttons. Seats aren't the worst but not the best. Recline was good seat pitch not so much. I enjoyed the meals on this flight especially the Western steak cooked perfectly. Nothing too troublesome. The return leg however was very disappointing on a tattered B777 aircraft. Seats were extremely uncomfortable with small recline and an industry standard 32 inch seat pitch. Crew were far less attentive than the first leg. It took different crew trying to ask for some basic toiletries or a glass of water. Seat back TV's were tiny and intermittently froze throughout the flights. Overall whilst the first flight was above average the return was far from acceptable.
